experiment_id,Ax,Ay,Az
638,-0.56109905,-0.5616048,-0.5564146
639,-0.5611496,-0.56166774,-0.2774903
640,-0.5610361,-0.56168014,0.0011698038
641,-0.5610361,-0.56149125,0.27894637
642,-0.5609989,-0.56158,0.5573804
643,-0.56112486,-0.5614283,0.8355729
644,-0.5610495,-0.5613777,1.1144983
645,-0.56126314,-0.5613911,1.3931078
646,-0.5610361,-0.56150365,1.6720837
647,-0.5609731,-0.56145304,1.9508058
648,-0.5613767,-0.2798967,-1.9508607
649,-0.5610237,-0.27963144,-1.6718477
650,-0.56111246,-0.27983373,-1.3927964
651,-0.5610113,-0.2796438,-1.1138102
652,-0.5609865,-0.2795437,-0.8350241
653,-0.5610237,-0.2798585,-0.55611116
654,-0.5607842,-0.2795437,-0.27738914
655,-0.5607842,-0.27963144,0.0010934232
656,-0.5609989,-0.27949312,0.27903512
657,-0.5607842,-0.27944255,0.55735564
658,-0.5609989,-0.27941775,0.8358258
659,-0.5610361,-0.27946836,1.1146365
660,-0.56087303,-0.27949312,1.3932338
661,-0.5608472,-0.27945492,1.672222
662,-0.56091017,-0.27948073,1.9509813
663,-0.561162,0.0019393844,-1.9505966
664,-0.56087303,0.0020776952,-1.6714833
665,-0.5610495,0.0025060456,-1.3925456
666,-0.56081,0.0026330026,-1.1135448
667,-0.5609607,0.0024059252,-0.8347589
668,-0.5608348,0.0024688875,-0.5559852
669,-0.5606965,0.0026195843,-0.2773138
670,-0.56086063,0.0024688875,0.0012575382
671,-0.5606965,0.0025824262,0.27912286
672,-0.5609236,0.002519464,0.5574186
673,-0.5607471,0.0027589274,0.83586293
674,-0.5607089,0.0026825469,1.1146748
675,-0.5607337,0.0026701607,1.3932595
676,-0.5607718,0.0027207371,1.6723108
677,-0.56081,0.0027713133,1.9510947
678,-0.56113726,0.282702,-1.9509609
679,-0.5610361,0.28279078,-1.6718982
680,-0.56109905,0.28253788,-1.392784
681,-0.5609865,0.28261426,-1.1137348
682,-0.5610361,0.28245017,-0.83494776
683,-0.560936,0.28258845,-0.5558593
684,-0.5610495,0.28262666,-0.2773014
685,-0.56087303,0.28246254,0.0012957286
686,-0.56081,0.28272676,0.2792622
687,-0.5608472,0.28290328,0.5574558
688,-0.56087303,0.28265142,0.83609
689,-0.5609484,0.28282794,1.1145107
690,-0.5610113,0.28276497,1.3933473
691,-0.56085956,0.28277734,1.6721209
692,-0.5609484,0.28281555,1.9511329
693,-0.5614397,0.56296194,-1.9509361
694,-0.5613767,0.56263477,-1.6718353
695,-0.5611878,0.56263477,-1.3926839
696,-0.5612508,0.56263477,-1.1137595
697,-0.56107426,0.562547,-0.83486
698,-0.56111246,0.56261,-0.556074
699,-0.56128895,0.5626606,-0.277289
700,-0.5610237,0.56263477,0.0011821899
701,-0.5610237,0.562547,0.27904752
702,-0.56104845,0.56263477,0.55735564
703,-0.56109905,0.5627483,0.8358
704,-0.5610113,0.562899,1.1145995
705,-0.5610113,0.5629248,1.3932967
706,-0.5610361,0.56281126,1.6721209
707,-0.56107426,0.5629754,1.9509317
708,-0.56150264,0.8430464,-1.9512004
709,-0.5614015,0.84318477,-1.6721005
710,-0.56154084,0.84334886,-1.3928976
711,-0.56135195,0.8432353,-1.1140114
712,-0.5613385,0.84319717,-0.8351748
713,-0.56127554,0.84308463,-0.55632585
714,-0.56127554,0.8429453,-0.27765337
715,-0.56108665,0.84308463,0.0011698038
716,-0.5612126,0.84333646,0.2787327
717,-0.56091017,0.8432859,0.55715334
718,-0.56109905,0.8431724,0.8356111
719,-0.561162,0.8434242,1.1145736
720,-0.56112486,0.8432735,1.3933854
721,-0.5610619,0.8432735,1.6719825
722,-0.56112486,0.8436255,1.9510194
723,-0.56151503,1.1237606,-1.6722636
724,-0.56151503,1.12371,-1.3931999
725,-0.56171626,1.1236212,-1.1142004
726,-0.56147784,1.1235211,-0.8354391
727,-0.5613385,1.12371,-0.5564652
728,-0.56111246,1.1235583,-0.27736437
729,-0.56132615,1.1236718,0.00087976403
730,-0.5613767,1.1236718,0.278871
731,-0.56149024,1.1238483,0.5572916
732,-0.5612126,1.1238235,0.8358
733,-0.5612126,1.1239494,1.1141701
734,-0.5612384,1.1236976,1.3930954
735,-0.5614015,1.1240371,1.6718938
736,-0.56176686,1.4044994,-1.3934146
737,-0.5615274,1.40455,-1.1143138
738,-0.56171626,1.40455,-0.8356909
739,-0.5616038,1.4044365,-0.55655295
740,-0.5614644,1.4043611,-0.27767918
741,-0.5612126,1.4043993,0.00071564905
742,-0.5614149,1.4043735,0.2787709
743,-0.5614273,1.4044994,0.557078
744,-0.56130135,1.4047389,0.8354604
745,-0.56145203,1.4046006,1.1144601
746,-0.56131375,1.4047894,1.3931212
747,-0.56171626,1.6851743,-1.1147928
748,-0.5616667,1.6852373,-0.83580446
749,-0.5616791,1.6851867,-0.5567924
750,-0.5616915,1.6850226,-0.27803218
751,-0.56132615,1.6849978,0.00053914794
752,-0.5617297,1.685162,0.27860677
753,-0.5615274,1.6851743,0.55695206
754,-0.56145203,1.6854644,0.8354346
755,-0.5615656,1.6852001,1.1142465
756,-0.5618804,1.9659514,-0.83620805
757,-0.5616038,1.965939,-0.5568935
758,-0.5617039,1.9661279,-0.27805695
759,-0.5616286,1.9661908,0.0005897243
760,-0.5615532,1.9659761,0.27861917
761,-0.5617039,1.9659142,0.55709034
762,-0.5618556,1.9664303,0.8354222
763,-0.28017128,-1.9699357,-0.836271
764,-0.28010833,-1.9698603,-0.55696887
765,-0.2803096,-1.9697974,-0.27774215
766,-0.28014547,-1.969722,0.00071564905
767,-0.28023425,-1.9696715,0.2786821
768,-0.28015786,-1.9697974,0.55716676
769,-0.28023425,-1.9698098,0.8355863
770,-0.28022084,-1.6882906,-1.3941702
771,-0.2801207,-1.688177,-1.1147422
772,-0.28017128,-1.6881894,-0.8356909
773,-0.2799318,-1.6880254,-0.5564652
774,-0.28000715,-1.6880511,-0.27775452
775,-0.27995658,-1.6881264,0.0009933028
776,-0.28003195,-1.6879499,0.27898455
777,-0.28019604,-1.6878746,0.5572163
778,-0.280259,-1.6879004,0.8356111
779,-0.28000715,-1.6880006,1.1144859
780,-0.28004432,-1.6879758,1.3931202
781,-0.28018367,-1.406631,-1.6727178
782,-0.28028378,-1.4065298,-1.3931999
783,-0.28017128,-1.4064668,-1.1141632
784,-0.2800949,-1.4062904,-0.8352502
785,-0.28010833,-1.4065804,-0.55632585
786,-0.27995658,-1.4064927,-0.27752745
787,-0.27996898,-1.4064927,0.0010562651
788,-0.2800949,-1.4063915,0.27899694
789,-0.28010833,-1.4065175,0.5572421
790,-0.28004432,-1.4064039,0.83568645
791,-0.28003195,-1.4063286,1.1145365
792,-0.28000715,-1.4061644,1.3932471
793,-0.27995658,-1.4063534,1.6722479
794,-0.28007013,-1.1248713,-1.6723648
795,-0.2803096,-1.1251489,-1.3928604
796,-0.27995658,-1.1250612,-1.1138473
797,-0.28007013,-1.1249601,-0.83512425
798,-0.27996898,-1.1248094,-0.5561999
799,-0.27985543,-1.1248589,-0.27735198
800,-0.2799318,-1.1248723,0.0010304609
801,-0.27969235,-1.1247959,0.27913526
802,-0.27981827,-1.1248218,0.5574558
803,-0.27984306,-1.1247464,0.8358382
804,-0.27981827,-1.124733,1.1145995
805,-0.27984306,-1.1246328,1.393146
806,-0.2797677,-1.1247959,1.6719701
807,-0.2801331,-0.8432757,-1.9509991
808,-0.28004432,-0.8432757,-1.6718735
809,-0.28004432,-0.8432499,-1.3926963
810,-0.28003195,-0.8431374,-1.1137978
811,-0.2799442,-0.8431498,-0.8349983
812,-0.2797801,-0.8431622,-0.5562629
813,-0.2798059,-0.8433139,-0.27738914
814,-0.2798059,-0.8432004,0.0011068415
815,-0.27975532,-0.8431116,0.27899694
816,-0.27986884,-0.8429857,0.557431
817,-0.27981827,-0.84307444,0.8358
818,-0.2795788,-0.84308684,1.1145612
819,-0.27983066,-0.84287214,1.3933854
820,-0.27970475,-0.8429351,1.6720579
821,-0.27967995,-0.84289795,1.9509813
822,-0.2799442,-0.5617565,-1.9508102
823,-0.27986884,-0.56170595,-1.671861
824,-0.27989364,-0.56146646,-1.3924444
825,-0.27986884,-0.5613529,-1.1137214
826,-0.27967995,-0.56146646,-0.83492297
827,-0.27983066,-0.56145406,-0.5558593
828,-0.27956644,-0.56144065,-0.27714968
829,-0.2794529,-0.5613901,0.0012957286
830,-0.27955404,-0.561164,0.2790599
831,-0.2796036,-0.5611506,0.5574434
832,-0.27949107,-0.5613653,0.8358506
833,-0.27942708,-0.5611888,1.1146996
834,-0.27952823,-0.56126416,1.3933854
835,-0.27956644,-0.5611517,1.6724739
836,-0.27956644,-0.5611888,1.9511712
837,-0.2797801,-0.27956846,-1.9504706
838,-0.27962938,-0.27960664,-1.6715463
839,-0.27971712,-0.27976975,-1.3925074
840,-0.27955404,-0.27939197,-1.1135448
841,-0.2794653,-0.2793414,-0.83486
842,-0.27947766,-0.27936718,-0.5560358
843,-0.27965418,-0.27924126,-0.2772756
844,-0.27949005,-0.2793548,0.0012699243
845,-0.27936414,-0.27937958,0.27919924
846,-0.27954063,-0.27943015,0.55756927
847,-0.27954063,-0.27927843,0.8361024
848,-0.2795788,-0.27939197,1.1145736
849,-0.27932698,-0.27921546,1.3934361
850,-0.27972952,-0.2793548,1.6721591
851,-0.27956644,-0.27922887,1.9513342
852,-0.27985543,0.0021540758,-1.9505212
853,-0.27964178,0.0024936597,-1.671344
854,-0.27964178,0.0025824262,-1.3922298
855,-0.27971712,0.0026825469,-1.1135077
856,-0.27949107,0.0026071984,-0.83462054
857,-0.27933934,0.002708351,-0.55588514
858,-0.27930117,0.0026959649,-0.2771125
859,-0.27952823,0.0027589274,0.001559964
860,-0.2792382,0.0026959649,0.27958938
861,-0.27909988,0.0027836994,0.5577334
862,-0.27947766,0.002884852,0.83612823
863,-0.27932698,0.0028084714,1.1148131
864,-0.279264,0.0030107768,1.3935361
865,-0.2794405,0.0027589274,1.6724615
866,-0.27940232,0.0029602004,1.9512206
867,-0.27971712,0.28314275,-1.9506336
868,-0.27985543,0.2828403,-1.6714699
869,-0.27964178,0.2827144,-1.392558
870,-0.2796036,0.28253788,-1.1134695
871,-0.2797801,0.2827402,-0.83467114
872,-0.2796036,0.28277734,-0.5559099
873,-0.27955303,0.28258845,-0.2769608
874,-0.27921343,0.28262666,0.001383463
875,-0.27955404,0.2828909,0.2794005
876,-0.27950346,0.28282794,0.5575311
877,-0.2794653,0.2828909,0.83612823
878,-0.27951586,0.2829291,1.1147501
879,-0.27928877,0.28280315,1.3935868
880,-0.27950346,0.2828403,1.672512
881,-0.27947766,0.28276497,1.951297
882,-0.2797935,0.5630879,-1.950772
883,-0.27983066,0.5629372,-1.6715205
884,-0.27991945,0.56277305,-1.3925704
885,-0.2797925,0.56279886,-1.1135448
886,-0.27981827,0.5627101,-0.8347847
887,-0.27954063,0.56284946,-0.5559605
888,-0.27956644,0.56261,-0.27718785
889,-0.27970475,0.56284946,0.0013586909
890,-0.2794653,0.56284845,0.27916104
891,-0.27949107,0.5629496,0.55758166
892,-0.27964178,0.56303835,0.8360271
893,-0.2795912,0.5629496,1.1147501
894,-0.27938992,0.5629372,1.3932967
895,-0.2795912,0.5629124,1.6721591
896,-0.27952823,0.56298774,1.9510823
897,-0.28000715,0.84339947,-1.9509743
898,-0.27989364,0.84312177,-1.67176
899,-0.27995658,0.843034,-1.3925828
900,-0.27986884,0.8431724,-1.1135955
901,-0.279906,0.8432735,-0.8350107
902,-0.27984306,0.84313416,-0.55612457
903,-0.2797801,0.8432735,-0.27721262
904,-0.2797925,0.8430464,0.0011068415
905,-0.27955404,0.84338605,0.27929935
906,-0.27965418,0.8432229,0.55731744
907,-0.2798059,0.8431476,0.8358124
908,-0.27971712,0.84338605,1.1145365
909,-0.27966654,0.84349954,1.3934102
910,-0.27970475,0.8434872,1.6721333
911,-0.27973056,0.8436637,1.9508811
912,-0.27996898,1.1238483,-1.6719106
913,-0.2800949,1.123937,-1.3928976
914,-0.28000715,1.1237223,-1.1139237
915,-0.27986884,1.123773,-0.835213
916,-0.2797925,1.1238483,-0.5564012
917,-0.27988124,1.1237606,-0.27733856
918,-0.27966654,1.1237854,0.0010562651
919,-0.279617,1.1236976,0.2790093
920,-0.27998137,1.1237347,0.55735564
921,-0.27995658,1.1237347,0.83567405
922,-0.27989364,1.1240124,1.1144983
923,-0.27986884,1.123937,1.3932214
924,-0.28004536,1.1242394,1.6720456
925,-0.28017128,1.404613,-1.6724535
926,-0.2799948,1.4044241,-1.3932247
927,-0.28008252,1.4046512,-1.1142385
928,-0.28019604,1.4044746,-0.8352378
929,-0.2800949,1.4044489,-0.5561752
930,-0.2799442,1.4045118,-0.27760383
931,-0.28000715,1.4044746,0.00079099747
932,-0.2799318,1.4046512,0.27916104
933,-0.2799442,1.4044994,0.55709034
934,-0.2797801,1.404676,0.8356111
935,-0.27996898,1.404777,1.1144859
936,-0.28000715,1.4049908,1.3932719
937,-0.28004536,1.4049288,1.6721467
938,-0.28033435,1.6854138,-1.3934518
939,-0.2804861,1.6852497,-1.1142633
940,-0.28015786,1.6851496,-0.8354514
941,-0.28023425,1.6851496,-0.55647755
942,-0.2799184,1.6853137,-0.27778032
943,-0.27986884,1.6851372,0.00094272644
944,-0.27996898,1.6854138,0.27880806
945,-0.2799184,1.6853766,0.55715334
946,-0.28020844,1.6854901,0.83556056
947,-0.27991945,1.6855655,1.1141834
948,-0.28020844,1.6854396,1.3930706
949,-0.28028378,1.9661031,-0.8356032
950,-0.28019604,1.9659772,-0.55670464
951,-0.28019604,1.9661784,-0.2778433
952,-0.2802332,1.9660649,0.00087976403
953,-0.2802714,1.9663178,0.27850562
954,-0.28015786,1.9662415,0.55695206
955,-0.28019604,1.9664809,0.8355729
956,0.0012219951,-2.2509522,0.0011821899
957,0.0010960704,-1.9697096,-0.83662397
958,0.0013221157,-1.969369,-0.55715775
959,0.0012467672,-1.9695332,-0.27784225
960,0.0011838048,-1.9693938,0.00094272644
961,0.0010826521,-1.9693938,0.27898455
962,0.0012973435,-1.9696085,0.55735564
963,0.0013479198,-1.9694444,0.8358764
964,0.0011590327,-1.6881523,-1.3942714
965,0.0009949177,-1.6881016,-1.1147546
966,0.0011838048,-1.6881016,-0.83547723
967,0.0011456145,-1.6879882,-0.5565653
968,0.0012096091,-1.6879758,-0.2774397
969,0.0013097295,-1.6877239,0.0010056888
970,0.0012849575,-1.6877992,0.27893397
971,0.0013479198,-1.6879499,0.5572163
972,0.0013221157,-1.6876476,0.83591354
973,0.0013221157,-1.6879128,1.1143476
974,0.0012467672,-1.6877868,1.3931966
975,0.0011208424,-1.406341,-1.6725289
976,0.0013221157,-1.4064039,-1.3931123
977,0.0014108822,-1.406341,-1.1140114
978,0.0011714188,-1.4062408,-0.8350107
979,0.0012725714,-1.406152,-0.55635166
980,0.0015120349,-1.406152,-0.27735093
981,0.0014862306,-1.4061779,0.0011192275
982,0.001385078,-1.4061903,0.27883384
983,0.0014480404,-1.4063667,0.557431
984,0.0014738446,-1.4061903,0.83617777
985,0.0014232682,-1.4062904,1.1145365
986,0.001372692,-1.4060261,1.3935114
987,0.0015491929,-1.4061273,1.6721343
988,0.0013603059,-1.1248847,-1.671987
989,0.0011590327,-1.1247711,-1.3926076
990,0.0012725714,-1.1245947,-1.1135448
991,0.0012343811,-1.1245688,-0.8349601
992,0.0014738446,-1.1245823,-0.55614936
993,0.0014862306,-1.1245059,-0.27725083
994,0.001725694,-1.1247588,0.0011821899
995,0.001725694,-1.1246328,0.2790981
996,0.0016503456,-1.1245193,0.5576704
997,0.0014614585,-1.1244935,0.8360023
998,0.0015749972,-1.1245317,1.11465
999,0.0016503456,-1.1245688,1.3936125
1000,0.0016379596,-1.1245688,1.6723862
1001,0.0012973435,-0.8429227,-1.9510114
1002,0.0014614585,-0.8429227,-1.6717094
1003,0.0014356544,-0.843125,-1.392495
1004,0.0015749972,-0.8429857,-1.1136212
1005,0.0015368069,-0.84308684,-0.8348724
1006,0.0015368069,-0.84302384,-0.5559357
1007,0.0016121553,-0.84303623,-0.27714968
1008,0.0017638843,-0.8431622,0.0014722296
1009,0.0015873833,-0.84287214,0.27919924
1010,0.0015873833,-0.84287214,0.55758166
1011,0.0018392327,-0.8427596,0.83616537
1012,0.001700922,-0.84287214,1.1146624
1013,0.0016751178,-0.8429351,1.3934102
1014,0.001713308,-0.84284735,1.672285
1015,0.0017886565,-0.84270906,1.9511082
1016,0.0015873833,-0.5613406,-1.9504706
1017,0.0015244209,-0.5612146,-1.6715586
1018,0.0014232682,-0.561227,-1.3926198
1019,0.0015368069,-0.56127757,-1.1135325
1020,0.0015997693,-0.5612146,-0.8347083
1021,0.0017886565,-0.56126416,-0.55609876
1022,0.0015997693,-0.5609617,-0.27706194
1023,0.001713308,-0.5611517,0.0013081146
1024,0.0019269672,-0.5611011,0.27916104
1025,0.0015244209,-0.5611135,0.55777055
1026,0.0016503456,-0.56099993,0.83609
1027,0.0017762703,-0.5609246,1.1146624
1028,0.0018268467,-0.5611011,1.3933854
1029,0.0016245414,-0.56098753,1.6722974
1030,0.0019021952,-0.5610629,1.9512713
1031,0.001700922,-0.27958086,-1.95042
1032,0.00173808,-0.27941775,-1.6714327
1033,0.0015244209,-0.2793548,-1.3922555
1034,0.0018268467,-0.2793166,-1.1135831
1035,0.0016379596,-0.27922785,-0.83449465
1036,0.0017638843,-0.27936718,-0.5558593
1037,0.0017886565,-0.2790018,-0.27714968
1038,0.0019145812,-0.2791401,0.001395849
1039,0.0020786962,-0.2791401,0.27946347
1040,0.0018268467,-0.2790018,0.5577334
1041,0.0021922349,-0.27895123,0.83614063
1042,0.002052892,-0.2790142,1.1148636
1043,0.0018392327,-0.27895123,1.3934484
1044,0.0020786962,-0.27905238,1.672285
1045,0.0019021952,-0.2788635,1.9512837
1046,0.0014232682,0.002380121,-2.2293692
1047,0.0016245414,0.002544236,-1.9500918
1048,0.0017886565,0.0027836994,-1.6711427
1049,0.001877423,0.0029849724,-1.3921297
1050,0.001713308,0.0026825469,-1.1131424
1051,0.0019269672,0.0030231627,-0.8345194
1052,0.0017886565,0.0029354284,-0.5557716
1053,0.0019269672,0.0027960856,-0.27689782
1054,0.0020910823,0.0029354284,0.0016353125
1055,0.0019403854,0.0029602004,0.27948824
1056,0.002052892,0.0029354284,0.55759406
1057,0.0019899295,0.0030737391,0.8361912
1058,0.0020910823,0.0033008165,1.1148512
1059,0.0021416584,0.0031614737,1.3934484
1060,0.0019775436,0.0030985111,1.6723862
1061,0.0021292726,0.0030985111,1.9513972
1062,0.0021664307,0.0033627467,2.229377
1063,0.0015368069,0.28316855,-1.9501424
1064,0.0016245414,0.28299204,-1.6711551
1065,0.0017638843,0.28286612,-1.3923051
1066,0.001877423,0.28301683,-1.1135077
1067,0.0019269672,0.2830426,-0.8345958
1068,0.0020281198,0.28300443,-0.55580974
1069,0.0019403854,0.283055,-0.27706194
1070,0.0019269672,0.2829167,0.0014340393
1071,0.0020281198,0.28310558,0.27947587
1072,0.0018268467,0.28310558,0.55777055
1073,0.0020033477,0.28307977,0.8362542
1074,0.0019527714,0.28318092,1.1147883
1075,0.0020405059,0.28318092,1.3936878
1076,0.0020405059,0.28316855,1.6724615
1077,0.0019899295,0.28319332,1.9514096
1078,0.0014232682,0.5633274,-1.9505955
1079,0.0016121553,0.5631137,-1.6714451
1080,0.0016627316,0.56298774,-1.3924062
1081,0.0015997693,0.5630879,-1.1135201
1082,0.001713308,0.5631643,-0.8348094
1083,0.0017762703,0.56300014,-0.5559481
1084,0.0018010425,0.56301254,-0.27723843
1085,0.0016751178,0.56302494,0.0015847362
1086,0.0016121553,0.5631508,0.2790981
1087,0.0017638843,0.5631013,0.5575569
1088,0.001725694,0.563189,0.8360395
1089,0.00173808,0.5630889,1.1146872
1090,0.001700922,0.5633026,1.3935744
1091,0.0019145812,0.56327677,1.6724615
1092,0.0017762703,0.56346565,1.951196
1093,0.001372692,0.8437019,-1.9505831
1094,0.0014480404,0.8434872,-1.6716217
1095,0.0014986166,0.8434748,-1.3924692
1096,0.0015368069,0.84352535,-1.1134953
1097,0.0015997693,0.84338605,-0.8348724
1098,0.0015491929,0.8432983,-0.55608636
1099,0.0016751178,0.84337366,-0.27733856
1100,0.0016627316,0.8434748,0.0013710769
1101,0.0016121553,0.8434366,0.27919924
1102,0.0017886565,0.84345,0.5575445
1103,0.0015997693,0.8436761,0.8362284
1104,0.0016121553,0.84375143,1.1146489
1105,0.0016503456,0.84357595,1.3932338
1106,0.00173808,0.8438144,1.6721839
1107,0.001889809,0.8438144,1.9511577
1108,0.001372692,1.1243148,-1.6719364
1109,0.0013984962,1.1240495,-1.3927975
1110,0.001385078,1.1242394,-1.1136708
1111,0.0012467672,1.1240371,-0.83493537
1112,0.0014738446,1.1240754,-0.5561875
1113,0.0014862306,1.1237854,-0.2771755
1114,0.0016503456,1.1240495,0.0011945759
1115,0.0015997693,1.1240124,0.2792116
1116,0.0015873833,1.1240878,0.5575445
1117,0.0016379596,1.1240247,0.8359765
1118,0.0016503456,1.1242394,1.1146624
1119,0.0016245414,1.1241641,1.393373
1120,0.001713308,1.1244284,1.6721715
1121,0.0012973435,1.4048153,-1.6722636
1122,0.0011084564,1.4046893,-1.3930111
1123,0.001372692,1.4046884,-1.1139742
1124,0.0013097295,1.4046893,-0.8350241
1125,0.001700922,1.404777,-0.5562381
1126,0.0015244209,1.4047141,-0.27732617
1127,0.001385078,1.4047524,0.0010686512
1128,0.001372692,1.4047647,0.27902272
1129,0.0015615791,1.404903,0.5575569
1130,0.0015244209,1.4048142,0.8358382
1131,0.0013603059,1.4049536,1.1145736
1132,0.0014614585,1.4050795,1.3932843
1133,0.0015368069,1.4051424,1.6722974
1134,0.0011208424,1.685452,-1.3932247
1135,0.0012219951,1.6855273,-1.1142633
1136,0.0010196898,1.6855903,-0.83513665
1137,0.0011961908,1.685389,-0.55631346
1138,0.0011456145,1.6852878,-0.27741495
1139,0.0012973435,1.6854138,0.0010180748
1140,0.0012591532,1.6853766,0.27894738
1141,0.0012725714,1.6854768,0.55735564
1142,0.0014614585,1.6855655,0.8357876
1143,0.0014862306,1.6855779,1.1145365
1144,0.0014232682,1.6857296,1.3933473
1145,0.0010702661,1.9662539,-0.8354514
1146,0.0013221157,1.9661537,-0.55635166
1147,0.0011456145,1.966292,-0.2776162
1148,0.0015120349,1.9663168,0.0008539598
1149,0.0012219951,1.9661537,0.27882043
1150,0.0013355338,1.966518,0.5572545
1151,0.0011838048,1.9664551,0.8355863
1152,0.0011590327,2.2444866,0.0010686512
1153,0.28134364,-1.9698355,-0.83663636
1154,0.28149536,-1.9696208,-0.55719596
1155,0.28153357,-1.969722,-0.2779692
1156,0.2814066,-1.9696467,0.0004514135
1157,0.28129306,-1.9697468,0.27831674
1158,0.28131887,-1.9698222,0.5570532
1159,0.28134364,-1.969785,0.83552337
1160,0.2812683,-1.688303,-1.3944861
1161,0.28130648,-1.6882771,-1.1147804
1162,0.2812683,-1.6883277,-0.8357291
1163,0.28131887,-1.6881894,-0.5566912
1164,0.28135604,-1.6881016,-0.27778032
1165,0.28135705,-1.6880635,0.0007538393
1166,0.28135604,-1.6880635,0.2786821
1167,0.28152013,-1.6879758,0.55709034
1168,0.2815831,-1.6880759,0.83554816
1169,0.2816089,-1.6880759,1.1142836
1170,0.2814324,-1.6879252,1.3931202
1171,0.28149536,-1.4066815,-1.6727043
1172,0.2813942,-1.4065928,-1.3932382
1173,0.28131887,-1.4064174,-1.1143138
1174,0.28146955,-1.4064039,-0.83530074
1175,0.28154594,-1.406631,-0.5566035
1176,0.281483,-1.4064668,-0.27793103
1177,0.28154594,-1.4063667,0.0008539598
1178,0.2814572,-1.4063915,0.27860677
1179,0.2814448,-1.4063286,0.5571915
1180,0.28150776,-1.4062904,0.8356617
1181,0.2815707,-1.4063791,1.1144353
1182,0.2819743,-1.4062532,1.3931966
1183,0.28169665,-1.4062151,1.6720332
1184,0.28149536,-1.1249858,-1.6723648
1185,0.2813942,-1.1249343,-1.3929987
1186,0.281483,-1.1249849,-1.1140496
1187,0.2814572,-1.1249601,-0.835213
1188,0.28172246,-1.1246071,-0.55630106
1189,0.28150776,-1.1250612,-0.27735093
1190,0.28163368,-1.1249353,0.0008539598
1191,0.2816089,-1.1247454,0.27884623
1192,0.28170902,-1.1250983,0.5572792
1193,0.2815831,-1.1248589,0.83556056
1194,0.2817596,-1.1247464,1.1143848
1195,0.28181016,-1.1247206,1.3932719
1196,0.2817844,-1.1248713,1.6719825
1197,0.28163368,-0.8433893,-1.9512385
1198,0.28163368,-0.84351516,-1.6720872
1199,0.28173482,-0.8434398,-1.3927468
1200,0.28174722,-0.8434264,-1.1139361
1201,0.2815955,-0.84336346,-0.8351996
1202,0.28191134,-0.8433893,-0.5561752
1203,0.28169665,-0.8432127,-0.27752745
1204,0.28184837,-0.8432633,0.0010686512
1205,0.28201145,-0.84325093,0.27901036
1206,0.28202486,-0.84308684,0.5574681
1207,0.28183496,-0.84303623,0.83571225
1208,0.28196192,-0.8429609,1.1145107
1209,0.28196087,-0.8429857,1.3932967
1210,0.28182256,-0.8429485,1.6720073
1211,0.2817978,-0.8430115,1.9509565
1212,0.28163368,-0.56146646,-1.9508731
1213,0.28182256,-0.56144065,-1.6717352
1214,0.2817854,-0.56147885,-1.3927468
1215,0.2819237,-0.56147885,-1.1135831
1216,0.28198668,-0.56130236,-0.8350107
1217,0.28194848,-0.5613271,-0.5561875
1218,0.28196087,-0.5613529,-0.27755326
1219,0.28201145,-0.56150365,0.0012451522
1220,0.2819237,-0.5614035,0.27903512
1221,0.28206202,-0.56125176,0.5572792
1222,0.28204966,-0.5613901,0.83593935
1223,0.28207442,-0.56128997,1.1144983
1224,0.28204966,-0.5613777,1.3932967
1225,0.2821126,-0.56130236,1.6721591
1226,0.28203726,-0.5613271,1.9507799
1227,0.28187314,-0.27974495,-1.9506336
1228,0.28181016,-0.2795437,-1.6716464
1229,0.28173482,-0.27963144,-1.3922927
1230,0.28183496,-0.27943015,-1.1136842
1231,0.28186077,-0.2795055,-0.834797
1232,0.2821126,-0.27936718,-0.556011
1233,0.28204966,-0.27943015,-0.2771125
1234,0.2819361,-0.27937958,0.0012823103
1235,0.28198668,-0.2792908,0.27916104
1236,0.28198668,-0.2795303,0.5574434
1237,0.28207442,-0.27955607,0.8360023
1238,0.28207442,-0.27902657,1.114523
1239,0.28222615,-0.27924126,1.3933978
1240,0.28207442,-0.2791525,1.6723098
1241,0.28220034,-0.27927843,1.95107
1242,0.28188553,0.0021034994,-1.9506719
1243,0.28206202,0.0024812736,-1.6714327
1244,0.28207442,0.0026319704,-1.3923309
1245,0.28210023,0.0024565016,-1.1133941
1246,0.28201145,0.0026701607,-0.8345958
1247,0.282125,0.0026825469,-0.55587274
1248,0.28228912,0.0026330026,-0.27721262
1249,0.28214976,0.0027960856,0.0014588115
1250,0.28235206,0.002884852,0.27928698
1251,0.28223854,0.0028095036,0.5576075
1252,0.28223854,0.002733123,0.8360271
1253,0.2820868,0.0027465413,1.1146748
1254,0.2821508,0.0030985111,1.3934102
1255,0.28228912,0.0030613532,1.6724615
1256,0.28228912,0.0029478145,1.9513466
1257,0.2817596,0.28296623,-1.9506843
1258,0.28182256,0.28268963,-1.6715463
1259,0.28183496,0.2827144,-1.3924062
1260,0.28188553,0.2825131,-1.1136842
1261,0.28186077,0.28247494,-0.8347093
1262,0.2817978,0.28282794,-0.5560492
1263,0.28199905,0.282702,-0.27720025
1264,0.2819743,0.28250074,0.0013452728
1265,0.2818979,0.28276497,0.27916104
1266,0.28187314,0.28267723,0.5575445
1267,0.28206202,0.28279078,0.83593935
1268,0.2819361,0.28268963,1.1145736
