experiment_id,Ax,Ay,Az
1264,0.2821624,0.28256083,0.0009781128
1265,0.28226277,0.28300953,0.27929035
1266,0.28211322,0.28308532,0.55727684
1267,0.28178746,0.28303614,0.835587
1268,0.28208658,0.28285995,1.1153027
1269,0.28218699,0.28308532,1.3935145
1270,0.28208658,0.28306073,1.6722775
1271,0.2822382,0.28308532,1.9510384
1272,0.2816625,0.563348,-1.9509301
1273,0.28193703,0.56282145,-1.6719439
1274,0.2820374,0.56312263,-1.3930559
1275,0.28188786,0.56299764,-1.1137685
1276,0.28228736,0.56297106,-0.83495635
1277,0.28168708,0.56284606,-0.5560684
1278,0.28198823,0.5631964,-0.27745706
1279,0.28238776,0.56314725,0.0007527455
1280,0.28198823,0.56299764,0.2789154
1281,0.28221363,0.5632968,0.55745095
1282,0.28176287,0.5631964,0.83571196
1283,0.28226277,0.563473,1.1148274
1284,0.282062,0.56362253,1.3934387
1285,0.2822382,0.5631964,1.6722775
1286,0.2821378,0.56362253,1.950813
1287,0.28186327,0.84326035,-1.9507806
1288,0.28201282,0.8437848,-1.6718947
1289,0.28161126,0.84326035,-1.3928572
1290,0.28173828,0.8436086,-1.113793
1291,0.28193703,0.8433341,-0.834856
1292,0.28228736,0.84295917,-0.55609506
1293,0.28228736,0.8433095,-0.27735665
1294,0.28178746,0.8434099,0.0008039653
1295,0.28176287,0.8432337,0.27908957
1296,0.28173828,0.8432337,0.55715185
1297,0.28201282,0.84355944,0.8355624
1298,0.28158668,0.843834,1.1150014
1299,0.28193703,0.84320915,1.3932133
1300,0.2821624,0.8437848,1.6720029
1301,0.28208864,0.8438094,1.9511387
1302,0.28186327,1.1236706,-1.6718189
1303,0.28176287,1.1236972,-1.3932076
1304,0.28146172,1.1237217,-1.1142684
1305,0.28196162,1.1236972,-0.8353559
1306,0.2816379,1.1236213,-0.5560438
1307,0.28196162,1.1237955,-0.27768242
1308,0.2815375,1.1237217,0.001154309
1309,0.28188786,1.1237464,0.27894
1310,0.28198823,1.1236213,0.55715185
1311,0.28201282,1.1240455,0.835587
1312,0.28186327,1.1234452,1.1140509
1313,0.2821378,1.1238959,1.3931129
1314,0.28226277,1.1240209,1.6720029
1315,0.28173828,1.4043614,-1.6723188
1316,0.28178746,1.4044619,-1.3930314
1317,0.28171167,1.404511,-1.114168
1318,0.28188786,1.4038615,-0.8355054
1319,0.28188786,1.4037857,-0.5559188
1320,0.2817137,1.4040111,-0.27793238
1321,0.28221157,1.4040868,0.00050279265
1322,0.28173828,1.4041873,0.2785405
1323,0.2820374,1.4042364,0.55715185
1324,0.28168708,1.4043614,0.8356382
1325,0.28208864,1.4044372,1.1142762
1326,0.28171167,1.4041626,1.3930883
1327,0.28193703,1.4040868,1.6719517
1328,0.28141254,1.6845237,-1.3933079
1329,0.28158668,1.684874,-1.1146433
1330,0.28138795,1.6844991,-0.8353067
1331,0.28176287,1.6846486,-0.55657035
1332,0.28158668,1.6845995,-0.277707
1333,0.28176287,1.6844746,0.0007793798
1334,0.28141254,1.6847982,0.2787884
1335,0.28141254,1.6849232,0.55677694
1336,0.28218699,1.6846733,0.83538824
1337,0.28136337,1.6847737,1.1142762
1338,0.28186327,1.6849499,1.3930146
1339,0.28196162,1.9656141,-0.8357308
1340,0.2815375,1.9651388,-0.5567199
1341,0.28176287,1.9648622,-0.2778832
1342,0.2816379,1.9658128,0.00052942696
1343,0.2815621,1.9652371,0.2783889
1344,0.2816625,1.9651142,0.5569019
1345,0.28173828,1.965313,0.8351137
1346,0.5616998,-1.9707209,-0.8364806
1347,0.5616752,-1.970596,-0.55699444
1348,0.5620768,-1.9706205,-0.27835852
1349,0.562001,-1.9704709,0.00037781624
1350,0.5619252,-1.9705447,0.27808976
1351,0.5616998,-1.9708971,0.5565024
1352,0.56152564,-1.9704198,0.8348126
1353,0.5619252,-1.688934,-1.115469
1354,0.56165063,-1.6888335,-0.836032
1355,0.56194973,-1.6888089,-0.5566707
1356,0.56202555,-1.688934,-0.27763325
1357,0.56235135,-1.6885836,0.00017908323
1358,0.56220174,-1.6888089,0.27841347
1359,0.5619252,-1.6890097,0.5567011
1360,0.5619006,-1.6888335,0.8351629
1361,0.5619764,-1.6888847,1.1145016
1362,0.56202555,-1.4072207,-1.3943323
1363,0.562126,-1.4072207,-1.1148953
1364,0.5619252,-1.4072698,-0.83553
1365,0.562001,-1.4071203,-0.5565437
1366,0.5619006,-1.4071203,-0.27818233
1367,0.56194973,-1.4072207,0.0006031835
1368,0.56205016,-1.4070445,0.27813894
1369,0.5623001,-1.4070445,0.5573014
1370,0.56252545,-1.4073702,0.8355624
1371,0.562126,-1.4068949,1.114227
1372,0.56235135,-1.4069707,1.3934387
1373,0.5618248,-1.1254317,-1.6730195
1374,0.5618002,-1.1252309,-1.393857
1375,0.56210136,-1.1252309,-1.1144446
1376,0.56220174,-1.1250813,-0.83545625
1377,0.5620768,-1.1252309,-0.5562446
1378,0.5618002,-1.1253313,-0.2779078
1379,0.5619764,-1.1252062,0.0005540125
1380,0.56205016,-1.1250813,0.27879044
1381,0.5618002,-1.1251305,0.557201
1382,0.5621751,-1.1252062,0.8356382
1383,0.56205016,-1.12503,1.1140774
1384,0.5620747,-1.124856,1.3929387
1385,0.562126,-1.1249564,1.6716771
1386,0.56205016,-0.84334147,-1.9517559
1387,0.561876,-0.84344184,-1.6719439
1388,0.5624251,-0.8432431,-1.3927323
1389,0.56205016,-0.84369177,-1.1141188
1390,0.5621751,-0.8435914,-0.8352309
1391,0.56215054,-0.84301776,-0.55644536
1392,0.56222636,-0.8437922,-0.27755743
1393,0.5627508,-0.8430423,0.0010785037
1394,0.56205016,-0.8435914,0.27846467
1395,0.5621997,-0.84301776,0.5567011
1396,0.5620747,-0.8429911,0.83538824
1397,0.5625009,-0.84331685,1.1142516
1398,0.5623267,-0.8427924,1.3926376
1399,0.5624517,-0.84339267,1.6720767
1400,0.562001,-0.8432431,1.9505138
1401,0.56215054,-0.5617798,-1.9514813
1402,0.56210136,-0.56150526,-1.6723188
1403,0.5624251,-0.5613045,-1.3928572
1404,0.56205016,-0.5612287,-1.1142192
1405,0.56215054,-0.5614049,-0.8351817
1406,0.56235135,-0.5612799,-0.55659497
1407,0.56222636,-0.56120414,-0.27745706
1408,0.5623001,-0.56120414,0.00065440335
1409,0.56210136,-0.5611037,0.2783643
1410,0.5624251,-0.56082916,0.5568527
1411,0.5624251,-0.56107914,0.83553785
1412,0.5619252,-0.5606796,1.1146511
1413,0.5625767,-0.5613803,1.3930883
1414,0.5626259,-0.5609788,1.671878
1415,0.56202555,-0.5612799,1.9512638
1416,0.5617756,-0.2798658,-1.9507561
1417,0.56235135,-0.27951548,-1.6721692
1418,0.5619252,-0.2793659,-1.3929821
1419,0.56235135,-0.27941507,-1.1141946
1420,0.5622755,-0.27921635,-0.83515507
1421,0.5621751,-0.27976543,-0.5559434
1422,0.5625009,-0.27904016,-0.2778832
1423,0.56265044,-0.2793659,0.0010785037
1424,0.5622509,-0.2793147,0.27896458
1425,0.5624517,-0.27901557,0.55715185
1426,0.56260127,-0.2787902,0.8356628
1427,0.56220174,-0.27941507,1.1146532
1428,0.56255007,-0.27858943,1.393238
1429,0.56285125,-0.27883938,1.6718022
1430,0.56252545,-0.27904016,1.950813
1431,0.5622509,0.002574735,-1.9510059
1432,0.56222636,0.0029496644,-1.6717943
1433,0.5624005,0.0028492736,-1.3928572
1434,0.5623001,0.0027734681,-1.1136681
1435,0.5623759,0.002824688,-0.83495635
1436,0.56265044,0.0025726864,-0.556345
1437,0.5625767,0.002824688,-0.27743247
1438,0.56255007,0.0026997116,0.0010293326
1439,0.56252545,0.0028984447,0.27916536
1440,0.5630008,0.0028984447,0.55715185
1441,0.5623267,0.0030746409,0.835587
1442,0.56277543,0.0027980537,1.1145774
1443,0.56265044,0.0029496644,1.3931642
1444,0.5627508,0.0030480064,1.6718267
1445,0.56252545,0.0028226392,1.9508889
1446,0.56185144,0.28348485,-1.9510797
1447,0.5621751,0.28283536,-1.6720934
1448,0.56202555,0.28290913,-1.3925068
1449,0.5619764,0.28265917,-1.1139446
1450,0.562126,0.28298494,-0.8352063
1451,0.56235135,0.28300953,-0.55622
1452,0.56202555,0.28303614,-0.27765784
1453,0.56235135,0.2826346,0.0009043562
1454,0.5625009,0.28253624,0.27923912
1455,0.5622755,0.28333527,0.5574018
1456,0.56272626,0.28296036,0.83521205
1457,0.5624763,0.2827862,1.1144278
1458,0.56272626,0.28303614,1.3930638
1459,0.56252545,0.28285995,1.6721033
1460,0.5624251,0.2832103,1.950813
1461,0.56235135,0.5632476,-1.9510797
1462,0.5624005,0.56314725,-1.6718435
1463,0.5621997,0.5632722,-1.3927814
1464,0.5624005,0.563096,-1.1141434
1465,0.5621751,0.56289726,-0.8350547
1466,0.5621997,0.56294644,-0.55639416
1467,0.5624763,0.5629956,-0.27765784
1468,0.56267506,0.5630468,0.0006031835
1469,0.5625009,0.56302226,0.2787638
1470,0.56252545,0.56302226,0.557201
1471,0.5624251,0.56352216,0.8356382
1472,0.56265044,0.5626207,1.1144278
1473,0.5622509,0.56349754,1.3933138
1474,0.56282663,0.563221,1.6723778
1475,0.5625767,0.5632968,1.9509134
1476,0.56255007,0.8437336,-1.9510059
1477,0.5621751,0.84345907,-1.6722205
1478,0.5622755,0.84358406,-1.3930068
1479,0.5622755,0.843035,-1.1139692
1480,0.562126,0.84326035,-0.83545625
1481,0.5623247,0.8429838,-0.55651915
1482,0.5625767,0.84338534,-0.2777316
1483,0.5625009,0.8431087,0.00052942696
1484,0.56235135,0.84316,0.2789154
1485,0.5623759,0.84308416,0.5572277
1486,0.5625009,0.8433587,0.8356874
1487,0.5622755,0.8433095,1.1144524
1488,0.5624251,0.8433341,1.3930125
1489,0.56215054,0.8434837,1.671628
1490,0.5622755,0.84345907,1.950813
1491,0.56194973,1.1235702,-1.6722205
1492,0.5620768,1.1238468,-1.3932567
1493,0.5619252,1.1234719,-1.1142437
1494,0.5619764,1.123396,-0.8355054
1495,0.5624763,1.1233468,-0.55639416
1496,0.56215054,1.1233714,-0.2776066
1497,0.5622509,1.1234452,0.00030405965
1498,0.5622755,1.1236213,0.27861425
1499,0.56220174,1.1236213,0.5569265
1500,0.5623001,1.123521,0.83541286
1501,0.56235135,1.1236706,1.1143029
1502,0.5619006,1.1235702,1.3929142
1503,0.5624763,1.1241971,1.6717529
1504,0.56165063,1.4042364,-1.3937566
1505,0.56194973,1.403837,-1.1144692
1506,0.5619764,1.4039373,-0.8355054
1507,0.56172645,1.4038861,-0.5567691
1508,0.5622509,1.4039865,-0.27780738
1509,0.561876,1.4037366,0.0003532307
1510,0.5623267,1.4038123,0.27856508
1511,0.5621751,1.4041361,0.55652696
1512,0.56194973,1.4037119,0.8354887
1513,0.5616998,1.404261,1.114477
1514,0.5622755,1.404386,1.392988
1515,0.561876,1.6843741,-1.1149937
1516,0.56202555,1.6848495,-0.83553
1517,0.562126,1.6847982,-0.5568695
1518,0.56202555,1.6840996,-0.27813315
1519,0.5623759,1.6842246,0.0006031835
1520,0.5622755,1.6844746,0.2787392
1521,0.56215054,1.6844479,0.5569019
1522,0.5619252,1.6844499,0.8354374
1523,0.5619518,1.6846733,1.1145529
1524,0.5618248,1.9652371,-0.83613235
1525,0.5616752,1.9652126,-0.557396
1526,0.56165063,1.9653888,-0.27813315
1527,0.56205016,1.9651122,0.00072815997
1528,0.5617756,1.9652884,0.27861425
1529,0.5622509,1.9650875,0.5567011
1530,0.562001,1.965313,0.8350625
1531,0.84238863,-1.9706451,-0.557521
1532,0.8423374,-1.9705713,-0.27875802
1533,0.8423866,-1.9707454,2.8869813e-06
1534,0.842487,-1.9708705,0.27811435
1535,0.84238863,-1.9708458,0.55662733
1536,0.8423374,-1.6892351,-1.1161184
1537,0.8425136,-1.6892085,-0.8366814
1538,0.8424624,-1.6892596,-0.55727106
1539,0.8426386,-1.6895096,-0.27815774
1540,0.842614,-1.6892596,0.0001278634
1541,0.842487,-1.6892842,0.27841347
1542,0.8424378,-1.6890343,0.55677694
1543,0.8425628,-1.6885098,0.8351629
1544,0.8425136,-1.6890343,1.1137271
1545,0.8419871,-1.4074194,-1.3942811
1546,0.84211206,-1.4073457,-1.1153952
1547,0.84258735,-1.4078456,-0.8359316
1548,0.84258735,-1.4072453,-0.5569699
1549,0.8426386,-1.4076694,-0.27813315
1550,0.84266317,-1.4076447,0.00015244892
1551,0.84276354,-1.4074706,0.2783643
1552,0.8425382,-1.4071449,0.5568773
1553,0.8425382,-1.407694,0.8351117
1554,0.84266317,-1.4070691,1.1141267
1555,0.8425136,-1.4069953,1.3925393
1556,0.842362,-1.1256816,-1.673421
1557,0.8423128,-1.125907,-1.3938079
1558,0.84238863,-1.1253067,-1.1149937
1559,0.8424378,-1.1255566,-0.8357308
1560,0.84241325,-1.1256058,-0.5567957
1561,0.8428127,-1.1255813,-0.27823353
1562,0.8425628,-1.1254808,0.0004536216
1563,0.84278816,-1.125657,0.27846467
1564,0.8425382,-1.1250055,0.5568773
1565,0.842614,-1.1252555,0.83521205
1566,0.8426878,-1.1254051,1.1138521
1567,0.8426386,-1.1255566,1.392863
1568,0.8429377,-1.12528,1.6712264
1569,0.8425628,-0.84406674,-1.6727941
1570,0.8426878,-0.84369177,-1.3935333
1571,0.84261197,-0.84339267,-1.1143442
1572,0.8428619,-0.8437164,-0.8358066
1573,0.84278816,-0.84369177,-0.55651915
1574,0.8426386,-0.84394175,-0.27810857
1575,0.8426878,-0.8435422,0.00042903607
1576,0.84291315,-0.84344184,0.2785405
1577,0.8429869,-0.84319186,0.55695105
1578,0.84271234,-0.8436426,0.83486176
1579,0.8429377,-0.84356683,1.1139771
1580,0.8432389,-0.8434172,1.3930883
1581,0.84283733,-0.84356683,1.671378
1582,0.8426878,-0.5619294,-1.9516042
1583,0.84238863,-0.56175524,-1.6723946
1584,0.84226364,-0.56165487,-1.3929576
1585,0.842739,-0.5616794,-1.11442
1586,0.8428127,-0.56170404,-0.8356304
1587,0.84278816,-0.5617286,-0.5566195
1588,0.84283733,-0.56163025,-0.27808192
1589,0.842864,-0.56107914,0.00050279265
1590,0.84308726,-0.56145406,0.27879044
1591,0.8428127,-0.56145406,0.55712724
1592,0.8430135,-0.56150526,0.8354374
1593,0.84291315,-0.5612287,1.1138767
1594,0.84321225,-0.56165487,1.3931129
1595,0.84278816,-0.5614787,1.6719271
1596,0.84321225,-0.5611795,1.9508642
1597,0.8430381,-0.2798658,-1.9514301
1598,0.84288853,-0.27984124,-1.6719193
1599,0.84308726,-0.27951548,-1.3930314
1600,0.8430381,-0.2793147,-1.1141188
1601,0.84226364,-0.2794909,-0.8351817
1602,0.84291315,-0.27954006,-0.55647
1603,0.8431139,-0.27911595,-0.2778832
1604,0.84291315,-0.27954006,0.00050279265
1605,0.84261197,-0.27943966,0.27869004
1606,0.84296435,-0.27964044,0.5569777
1607,0.8433639,-0.27959126,0.8356628
1608,0.8430381,-0.27951548,1.114477
1609,0.84326345,-0.2792901,1.3930883
1610,0.8428127,-0.27943966,1.6716771
1611,0.8431877,-0.27921635,1.950688
1612,0.84278816,0.002248977,-1.9509794
1613,0.84266317,0.0026976627,-1.6718435
1614,0.84288853,0.002574735,-1.3929064
1615,0.8428127,0.0024743443,-1.114045
1616,0.84288853,0.0025993206,-0.8349809
1617,0.8431139,0.0027734681,-0.5559434
1618,0.84291315,0.0025235154,-0.27743247
1619,0.8431631,0.0023227336,0.0009043562
1620,0.842739,0.0024743443,0.27911416
1621,0.8431631,0.0028984447,0.5572522
1622,0.8429869,0.0024743443,0.8356382
1623,0.8432389,0.0030480064,1.1142025
1624,0.84326345,0.0028492736,1.3933383
1625,0.842864,0.003172983,1.6721278
1626,0.8433639,0.0028492736,1.9509134
1627,0.8433639,0.28300953,-1.9510059
1628,0.84321225,0.28265917,-1.6720443
1629,0.8431385,0.28306073,-1.3928326
1630,0.8430627,0.28253418,-1.1139939
1631,0.84288853,0.28281078,-0.8349809
1632,0.84241325,0.28256083,-0.55586964
1633,0.8431139,0.282735,-0.277707
1634,0.8432143,0.28261,0.0013284564
1635,0.8436138,0.282735,0.27896458
1636,0.84288853,0.282735,0.55707604
1637,0.84276354,0.28300953,0.83553785
1638,0.84328806,0.28285995,1.1145529
1639,0.84338844,0.28281078,1.3930638
1640,0.8433126,0.2831099,1.6721033
1641,0.8430381,0.28308532,1.9505897
1642,0.8430381,0.5631964,-1.9510552
1643,0.84261197,0.5631718,-1.6718435
1644,0.84271234,0.5627211,-1.3930559
1645,0.8429889,0.5630468,-1.1139181
1646,0.8430135,0.5626965,-0.83528006
1647,0.84308726,0.5626207,-0.5563204
1648,0.8431385,0.5627723,-0.2773833
1649,0.84283733,0.56252027,0.0006031835
1650,0.8426878,0.56302226,0.27856508
1651,0.8431385,0.5626965,0.5571027
1652,0.84278816,0.5626207,0.83521205
1653,0.8431139,0.56284606,1.1145282
1654,0.84278816,0.5626207,1.3931376
1655,0.8431631,0.56274563,1.671878
1656,0.8431631,0.56314725,1.9505138
1657,0.84271234,0.8428342,-1.6723454
1658,0.84291315,0.8429346,-1.3932076
1659,0.8426386,0.8431087,-1.1143442
1660,0.84288853,0.8429838,-0.83545625
1661,0.842487,0.84258425,-0.55657035
1662,0.8433639,0.842785,-0.2776066
1663,0.8430381,0.84253305,0.0008039653
1664,0.84276354,0.8433341,0.27863884
1665,0.8428127,0.84270924,0.55662733
1666,0.84288853,0.8433341,0.8351875
1667,0.8426878,0.8431087,1.114477
1668,0.84258735,0.8433095,1.392738
1669,0.8429377,0.84295917,1.671628
1670,0.8424624,1.1230968,-1.6730195
1671,0.842487,1.1235968,-1.3935066
1672,0.8424624,1.1236951,-1.1141188
1673,0.8426386,1.1232219,-0.8356304
1674,0.84266317,1.123146,-0.5561196
1675,0.8425628,1.123146,-0.27813315
1676,0.84271234,1.1232464,0.0009289417
1677,0.8426386,1.1230968,0.27828848
1678,0.84241325,1.1232219,0.557201
1679,0.84308726,1.1235968,0.8351117
1680,0.8425382,1.1233202,1.1140263
1681,0.8426878,1.1232957,1.392314
1682,0.84308726,1.1233202,1.6714026
1683,0.84241325,1.4041606,-1.3935825
1684,0.8424378,1.4037857,-1.1144179
1685,0.84241325,1.4038123,-0.83545625
1686,0.84283733,1.4038615,-0.5567691
1687,0.8428127,1.403462,-0.27800816
1688,0.8430381,1.4036608,0.00062776904
1689,0.8425382,1.4036115,0.27828848
1690,0.84258735,1.4039106,0.5568015
1691,0.84261197,1.4038861,0.8349375
1692,0.84328806,1.4037119,1.1144012
1693,0.8423374,1.4038103,1.3926376
1694,0.84226364,1.6842984,-1.1154444
1695,0.84261197,1.6844499,-0.8361057
1696,0.8423128,1.6843988,-0.5566687
1697,0.8424378,1.6842492,-0.27813315
1698,0.842614,1.6841242,0.00025283982
1699,0.842614,1.6837984,0.27811435
1700,0.84283733,1.6844479,0.55657613
1701,0.84271234,1.6841979,0.83536166
1702,0.8423128,1.6843741,1.1140263
1703,0.8424378,1.9651879,-0.55689406
1704,0.84266317,1.9651122,-0.2782827
1705,0.8424378,1.9649872,0.00052942696
1706,0.842487,1.9646388,0.27811435
1707,0.84221244,1.965063,0.55645114
1708,1.1228275,-1.6894093,-0.83675724
1709,1.1225775,-1.6892596,-0.55782014
1710,1.1227026,-1.6895342,-0.2783831
1711,1.1230775,-1.6893847,-2.1698543e-05
1712,1.1230017,-1.6894338,0.27806517
1713,1.1227517,-1.6893089,0.55645114
1714,1.1231021,-1.6891593,0.83473676
1715,1.1228275,-1.4078189,-1.1157948
1716,1.1230263,-1.4074706,-0.83605653
1717,1.1226021,-1.4074194,-0.5566195
1718,1.1226021,-1.4079951,-0.27815774
1719,1.1230263,-1.4077206,-2.1698543e-05
1720,1.1227517,-1.407444,0.27856508
1721,1.1226021,-1.4074706,0.55652696
1722,1.1229259,-1.407696,0.83486176
1723,1.1227272,-1.4075956,1.1137518
1724,1.1226268,-1.1258311,-1.3946068
1725,1.1230775,-1.1259315,-1.1150941
1726,1.1229279,-1.1259807,-0.83595616
1727,1.122551,-1.126032,-0.55689406
1728,1.1228766,-1.1254808,-0.27815774
1729,1.1224526,-1.1255054,0.00037781624
1730,1.1234524,-1.126032,0.27811435
1731,1.1231021,-1.125657,0.5561766
1732,1.1229279,-1.1258311,0.8353637
1733,1.1232516,-1.1257062,1.113928
1734,1.1234524,-1.1257062,1.3925638
1735,1.1233028,-0.84401757,-1.6732694
1736,1.1230528,-0.84411794,-1.3938324
1737,1.122977,-0.84431666,-1.11442
1738,1.1231266,-0.8438926,-0.8353067
1739,1.1231266,-0.8440913,-0.5567691
1740,1.123227,-0.84401757,-0.27815774
1741,1.1233274,-0.84399295,0.00042903607
1742,1.1231512,-0.843743,0.27894
1743,1.1236777,-0.8434172,0.5567011
1744,1.1231266,-0.8435422,0.8352633
1745,1.1235528,-0.8438926,1.1144012
1746,1.1233766,-0.8436672,1.392988
1747,1.1234524,-0.8437164,1.6715031
1748,1.1231779,-0.5620298,-1.6726958
1749,1.1233028,-0.56165487,-1.3934575
1750,1.1231779,-0.5619294,-1.1143934
1751,1.1231512,-0.56170404,-0.8357308
1752,1.1231779,-0.5619294,-0.55649453
1753,1.1233274,-0.5617307,-0.27800816
1754,1.1235774,-0.561829,0.00017908323
1755,1.1235015,-0.5617307,0.2785405
1756,1.1235282,-0.56157905,0.5572277
1757,1.1232783,-0.5614787,0.83536166
1758,1.1233028,-0.5614295,1.1139771
1759,1.123477,-0.5619048,1.3925885
1760,1.1232516,-0.56163025,1.6717776
1761,1.1233274,-0.2800666,-1.6726692
1762,1.123227,-0.2798658,-1.3935066
1763,1.1232024,-0.2798658,-1.114168
1764,1.1235015,-0.2800912,-0.83553
1765,1.1236019,-0.2798146,-0.5567691
1766,1.1235015,-0.27981666,-0.2777316
1767,1.123727,-0.27966502,0.00050279265
1768,1.123477,-0.27974084,0.2787638
1769,1.1239523,-0.27956465,0.5568773
1770,1.1234279,-0.2793413,0.835587
1771,1.1234524,-0.27941507,1.1139525
1772,1.1238519,-0.27961585,1.3927134
1773,1.1234524,-0.27951548,1.6717284
1774,1.123477,0.002248977,-1.6727941
1775,1.1237024,0.001999024,-1.3933079
1776,1.1235261,0.002099415,-1.1146188
1777,1.1236266,0.002048195,-0.83515507
1778,1.1235528,0.0023739533,-0.55647
1779,1.1235528,0.0024231244,-0.27793238
1780,1.1240773,0.0024989299,0.0009289417
1781,1.123727,0.002548101,0.27879044
1782,1.1235015,0.0022243916,0.5571764
1783,1.1235282,0.0024989299,0.8351875
1784,1.1235774,0.0023227336,1.1144524
1785,1.1237781,0.0028738591,1.3930883
1786,1.123477,0.0026484916,1.6717018
1787,1.1233766,0.28316113,-1.6727961
1788,1.1234524,0.28265917,-1.3932321
1789,1.1232024,0.2825854,-1.1146946
1790,1.1232783,0.282735,-0.83540505
1791,1.123227,0.28246045,-0.556345
1792,1.1234012,0.28256083,-0.27785656
1793,1.1235528,0.28243586,0.00082855084
1794,1.1236266,0.2827104,0.27908957
1795,1.1231779,0.28203428,0.5569777
1796,1.1236777,0.28243586,0.83503795
1797,1.1233274,0.28288454,1.1144032
1798,1.123477,0.28253418,1.3927647
1799,1.1236777,0.28250962,1.6716526
1800,1.1233028,0.56297106,-1.6727204
1801,1.123227,0.56312263,-1.3933572
1802,1.1231266,0.5624957,-1.1142437
1803,1.1233766,0.5624957,-0.8355566
1804,1.1235774,0.5625961,-0.5566687
1805,1.1233766,0.5629219,-0.27805734
1806,1.1239277,0.56284606,0.0007547943
1807,1.1236019,0.56264734,0.2784401
1808,1.1234524,0.56284606,0.5569265
1809,1.1235015,0.5627211,0.8350113
1810,1.1235774,0.56274563,1.1143029
1811,1.1233274,0.5626207,1.3929142
1812,1.1238519,0.5631718,1.6716526
1813,1.1231779,0.8428096,-1.6728945
1814,1.1232762,0.8428588,-1.3936828
1815,1.1233766,0.8427338,-1.1147683
1816,1.1231779,0.84295917,-0.83543164
1817,1.1236777,0.8425351,-0.5563696
1818,1.1232516,0.84313333,-0.27780738
1819,1.1231021,0.8425351,0.00050279265
1820,1.1232024,0.8425351,0.27861425
1821,1.1232762,0.84266007,0.5567257
1822,1.123352,0.8431087,0.83533704
1823,1.1231266,0.8427338,1.1143274
1824,1.1231512,0.84291,1.3927134
1825,1.123352,0.84305954,1.6714764
1826,1.122977,1.1233714,-1.393857
1827,1.1232024,1.1230702,-1.1152436
1828,1.122977,1.1230968,-0.8358558
1829,1.1231266,1.1232957,-0.55664414
1830,1.1230263,1.1232957,-0.27833188
1831,1.1233028,1.1234206,0.00052942696
1832,1.1230263,1.123396,0.2783643
1833,1.1232024,1.1234719,0.5567523
1834,1.1230263,1.1234964,0.8350625
1835,1.1230775,1.1233202,1.1140774
1836,1.1233274,1.123521,1.3931642
1837,1.1227272,1.4032366,-1.1152436
1838,1.1228008,1.40321,-0.835782
1839,1.123227,1.4036874,-0.5572444
1840,1.1231266,1.4033616,-0.27815774
1841,1.1232762,1.4034108,0.0004536216
1842,1.1231779,1.4035357,0.27863884
1843,1.1228766,1.4034866,0.55695105
1844,1.1228008,1.4039373,0.83491296
1845,1.1231021,1.4039373,1.1141512
1846,1.1227272,1.6842246,-0.83658105
1847,1.1230263,1.6841733,-0.5571194
1848,1.1228521,1.683823,-0.27870682
1849,1.1231512,1.6843988,-0.00024706585
1850,1.1230263,1.6840239,0.27788898
1851,1.122977,1.6840484,0.5564266
1852,1.123352,1.6843741,0.83521205
1853,1.403039,-1.6892351,-0.27865764
1854,1.403539,-1.6893847,-0.00012208943
1855,1.4030144,-1.6897842,0.2777394
1856,1.4033893,-1.4078209,-0.83723253
1857,1.4033381,-1.4077451,-0.5575948
1858,1.4032397,-1.4078456,-0.27898338
1859,1.403289,-1.4076202,-0.00027165137
1860,1.4034897,-1.4070957,0.2783643
1861,1.4037888,-1.4078209,0.5563774
1862,1.4034384,-1.4073211,0.83471215
1863,1.4033381,-1.1260053,-1.1162946
1864,1.4033893,-1.125782,-0.83665687
1865,1.4036146,-1.1262553,-0.5570457
1866,1.4035143,-1.1257553,-0.27803275
1867,1.4036884,-1.125907,0.00017908323
1868,1.4037397,-1.125657,0.27811435
1869,1.4036146,-1.1254562,0.55645114
1870,1.403289,-1.1255566,0.8349867
1871,1.4035143,-1.1258558,1.1138767
1872,1.4037397,-0.84356683,-1.3942832
1873,1.4035901,-0.84374094,-1.1148441
1874,1.4035143,-0.8439684,-0.8355566
1875,1.4035901,-0.8441917,-0.5566195
1876,1.403539,-0.8436672,-0.2777316
1877,1.403588,-0.8441425,0.00062776904
1878,1.4035635,-0.8436672,0.2784401
1879,1.4037888,-0.8437922,0.5569265
1880,1.4034139,-0.8434664,0.83523667
1881,1.4039139,-0.8441671,1.1141778
1882,1.4035143,-0.8436672,1.3926376
1883,1.4038135,-0.5621056,-1.3938079
1884,1.403539,-0.56150526,-1.1146433
1885,1.4037642,-0.56188023,-0.8354808
1886,1.4036393,-0.5619048,-0.5571461
1887,1.4037397,-0.5616794,-0.27850807
1888,1.4041146,-0.5621035,0.00042903607
1889,1.4035143,-0.5619806,0.27851385
1890,1.4036884,-0.5614787,0.556277
1891,1.4038135,-0.56170404,0.83541286
1892,1.4038135,-0.5615299,1.1135263
1893,1.4040142,-0.5613537,1.3929142
1894,1.4037642,-0.27984124,-1.6731199
1895,1.4038646,-0.28044152,-1.3935579
1896,1.4040142,-0.28016493,-1.1148441
1897,1.403588,-0.28021616,-0.8355566
1898,1.4036884,-0.28016493,-0.5566707
1899,1.4040388,-0.2799908,-0.27833188
1900,1.4040142,-0.27991498,0.00027742534
1901,1.4042642,-0.27941507,0.27866545
1902,1.4036884,-0.27994162,0.5571764
1903,1.4039139,-0.2798658,0.8351117
1904,1.4041146,-0.27991498,1.1138029
